season,yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,casual,cnt
2,0,4,11,0,6,0,0.5,0.42,0.3582,120,321
2,0,4,12,0,6,0,0.52,0.42,0.3881,178,416
2,0,4,13,0,6,0,0.54,0.39,0.2985,185,455
2,0,4,14,0,6,0,0.54,0.39,0.2239,184,452
2,0,4,15,0,6,0,0.56,0.37,0.1343,217,499
2,0,4,16,0,6,0,0.58,0.37,0.194,191,464
2,0,4,17,0,6,0,0.56,0.43,0.1343,162,407
2,0,4,18,0,6,0,0.54,0.43,0.1343,134,371
2,0,4,19,0,6,0,0.54,0.43,0.1343,150,387
2,0,4,20,0,6,0,0.44,0.62,0.1343,65,224
2,0,4,21,0,6,0,0.44,0.62,0.1343,58,177
2,0,4,22,0,6,0,0.44,0.67,0.1045,37,143
2,0,4,23,0,6,0,0.44,0.67,0.1045,34,125
2,0,5,0,0,0,0,0.42,0.67,0.0896,19,96
2,0,5,1,0,0,0,0.42,0.69,0.1045,9,59
2,0,5,2,0,0,0,0.42,0.77,0.1045,7,50
2,0,5,3,0,0,0,0.4,0.82,0.1045,8,23
2,0,5,4,0,0,0,0.4,0.76,0.1045,6,17
2,0,5,5,0,0,0,0.4,0.82,0.0896,0,10
2,0,5,6,0,0,0,0.4,0.82,0.0896,4,13
2,0,5,7,0,0,0,0.42,0.77,0.0896,7,33
2,0,5,8,0,0,0,0.44,0.77,0.1343,16,59
2,0,5,9,0,0,0,0.46,0.72,0.1343,45,141
2,0,5,10,0,0,0,0.48,0.63,0.194,109,264
2,0,5,11,0,0,0,0.46,0.82,0.1045,109,250
2,0,5,12,0,0,0,0.48,0.77,0.1045,109,281
2,0,5,13,0,0,0,0.5,0.63,0.1642,123,332
2,0,5,14,0,0,0,0.5,0.68,0.1045,85,238
2,0,5,15,0,0,0,0.5,0.72,0,113,266
2,0,5,16,0,0,0,0.5,0.72,0.194,75,214
2,0,5,17,0,0,0,0.48,0.82,0.2537,60,196
2,0,5,18,0,0,0,0.46,0.82,0.0896,33,159
2,0,5,19,0,0,0,0.46,0.84,0.1045,47,178
2,0,5,20,0,0,0,0.46,0.82,0,35,121
2,0,5,21,0,0,0,0.46,0.82,0,23,105
2,0,5,22,0,0,0,0.46,0.82,0,32,100
2,0,5,23,0,0,0,0.46,0.77,0.194,64,146
2,0,5,0,0,1,1,0.46,0.72,0.1343,68,177
2,0,5,1,0,1,1,0.46,0.72,0.1343,41,114
2,0,5,2,0,1,1,0.44,0.77,0.2239,16,35
2,0,5,3,0,1,1,0.44,0.77,0.1343,9,16
2,0,5,4,0,1,1,0.44,0.77,0.1642,9,17
2,0,5,5,0,1,1,0.44,0.77,0.1343,4,20
2,0,5,6,0,1,1,0.44,0.88,0.1045,3,62
2,0,5,7,0,1,1,0.46,0.82,0.3284,16,209
2,0,5,8,0,1,1,0.48,0.77,0.2239,21,371
2,0,5,9,0,1,1,0.5,0.77,0.2836,41,172
2,0,5,10,0,1,1,0.54,0.77,0.2239,31,108
2,0,5,11,0,1,1,0.58,0.73,0.2985,34,130
2,0,5,12,0,1,1,0.62,0.69,0.2239,40,187
2,0,5,13,0,1,1,0.62,0.69,0.194,51,170
2,0,5,14,0,1,1,0.64,0.69,0.2239,48,181
2,0,5,15,0,1,1,0.66,0.61,0.194,45,155
2,0,5,16,0,1,1,0.66,0.61,0.2239,49,269
2,0,5,17,0,1,1,0.66,0.65,0.194,65,537
2,0,5,18,0,1,1,0.64,0.65,0.194,68,518
2,0,5,19,0,1,1,0.62,0.69,0.1343,46,314
2,0,5,20,0,1,1,0.62,0.69,0.1343,44,218
2,0,5,21,0,1,1,0.6,0.73,0.1045,54,232
2,0,5,22,0,1,1,0.6,0.73,0,28,125
2,0,5,23,0,1,1,0.56,0.83,0.194,16,64
2,0,5,0,0,2,1,0.56,0.83,0.2239,0,16
2,0,5,1,0,2,1,0.56,0.78,0.2537,0,14
2,0,5,2,0,2,1,0.56,0.78,0.2537,0,5
2,0,5,3,0,2,1,0.54,0.83,0.2836,0,2
2,0,5,4,0,2,1,0.52,0.88,0.2239,3,4
2,0,5,5,0,2,1,0.52,0.88,0.1343,0,14
2,0,5,6,0,2,1,0.52,0.94,0.1642,7,109
2,0,5,7,0,2,1,0.54,0.88,0.2239,17,265
2,0,5,8,0,2,1,0.56,0.83,0.2836,24,459
2,0,5,9,0,2,1,0.6,0.78,0.3582,29,186
2,0,5,10,0,2,1,0.64,0.69,0.3582,36,127
2,0,5,11,0,2,1,0.66,0.65,0.3284,20,140
2,0,5,12,0,2,1,0.68,0.61,0.4925,48,217
2,0,5,13,0,2,1,0.7,0.58,0.6119,50,194
2,0,5,14,0,2,1,0.7,0.58,0.5224,36,158
2,0,5,15,0,2,1,0.7,0.58,0.4478,37,154
2,0,5,16,0,2,1,0.72,0.54,0.4627,46,271
2,0,5,17,0,2,1,0.7,0.54,0.4627,53,517
2,0,5,18,0,2,1,0.7,0.48,0.4179,59,544
2,0,5,19,0,2,1,0.68,0.57,0.3582,42,365
2,0,5,20,0,2,1,0.66,0.61,0.194,28,290
2,0,5,21,0,2,1,0.64,0.61,0.4478,42,225
2,0,5,22,0,2,1,0.58,0.6,0.3881,14,113
2,0,5,23,0,2,1,0.56,0.68,0.3284,12,62
2,0,5,0,0,3,1,0.52,0.77,0.1642,5,27
2,0,5,1,0,3,1,0.5,0.82,0.2836,1,7
2,0,5,2,0,3,1,0.5,0.82,0.2836,0,4
2,0,5,3,0,3,1,0.42,0.88,0.5224,0,1
2,0,5,4,0,3,1,0.38,0.94,0.3284,1,3
2,0,5,5,0,3,1,0.36,0.87,0.3284,1,9
2,0,5,6,0,3,1,0.34,0.93,0.3881,0,21
2,0,5,7,0,3,1,0.34,0.93,0.3582,6,52
2,0,5,8,0,3,1,0.34,0.93,0.3881,5,79
2,0,5,9,0,3,1,0.34,0.93,0.3582,5,40
2,0,5,10,0,3,1,0.34,0.93,0.2836,5,31
2,0,5,11,0,3,1,0.4,0.82,0.3284,3,72
2,0,5,12,0,3,1,0.44,0.62,0.3582,19,124
2,0,5,13,0,3,1,0.46,0.59,0.4478,15,143
2,0,5,14,0,3,1,0.5,0.51,0.3881,13,107
2,0,5,15,0,3,1,0.48,0.51,0.4179,22,129
2,0,5,16,0,3,1,0.5,0.45,0.4627,22,195
2,0,5,17,0,3,1,0.4,0.71,0.2537,22,410
2,0,5,18,0,3,1,0.42,0.67,0.2537,29,396
2,0,5,19,0,3,1,0.42,0.58,0.3582,30,296
2,0,5,20,0,3,1,0.4,0.62,0.3284,17,191
2,0,5,21,0,3,1,0.4,0.62,0.1642,17,150
2,0,5,22,0,3,1,0.38,0.62,0.2239,9,89
2,0,5,23,0,3,1,0.36,0.62,0.2239,8,57
2,0,5,0,0,4,1,0.36,0.66,0.194,4,27
2,0,5,1,0,4,1,0.34,0.71,0.194,4,10
2,0,5,2,0,4,1,0.34,0.66,0.2239,1,5
2,0,5,3,0,4,1,0.34,0.66,0.2537,0,4
2,0,5,4,0,4,1,0.34,0.66,0.2537,4,7
2,0,5,5,0,4,1,0.34,0.66,0.2537,1,30
2,0,5,6,0,4,1,0.34,0.66,0.2537,3,89
2,0,5,7,0,4,1,0.38,0.58,0.2537,16,271
2,0,5,8,0,4,1,0.42,0.5,0.2537,25,440
2,0,5,9,0,4,1,0.46,0.44,0.2836,20,184
2,0,5,10,0,4,1,0.5,0.39,0.2836,30,128
2,0,5,11,0,4,1,0.52,0.36,0.4478,43,148
2,0,5,12,0,4,1,0.52,0.34,0.3582,27,196
2,0,5,13,0,4,1,0.54,0.3,0.5821,50,192
2,0,5,14,0,4,1,0.54,0.28,0.4478,19,154
2,0,5,15,0,4,1,0.56,0.26,0.4925,27,147
2,0,5,16,0,4,1,0.58,0.24,0.4179,36,269
2,0,5,17,0,4,1,0.56,0.26,0.3881,66,533
2,0,5,18,0,4,1,0.56,0.26,0.2836,64,520
2,0,5,19,0,4,1,0.54,0.28,0.2239,56,361
2,0,5,20,0,4,1,0.5,0.34,0.1642,33,258
2,0,5,21,0,4,1,0.5,0.36,0.194,39,180
2,0,5,22,0,4,1,0.48,0.39,0.194,30,165
2,0,5,23,0,4,1,0.46,0.41,0.194,16,115
2,0,5,0,0,5,1,0.44,0.44,0.1642,13,56
2,0,5,1,0,5,1,0.4,0.62,0.1642,8,32
2,0,5,2,0,5,1,0.38,0.62,0.1045,1,16
2,0,5,3,0,5,1,0.36,0.71,0.1045,3,9
2,0,5,4,0,5,1,0.36,0.71,0.1045,0,1
2,0,5,5,0,5,1,0.34,0.81,0.1045,0,16
2,0,5,6,0,5,1,0.36,0.81,0.0896,8,82
2,0,5,7,0,5,1,0.4,0.82,0,20,222
2,0,5,8,0,5,1,0.42,0.77,0.2537,35,450
2,0,5,9,0,5,1,0.46,0.67,0.2836,27,188
2,0,5,10,0,5,1,0.54,0.49,0.3284,30,127
2,0,5,11,0,5,1,0.54,0.49,0.3284,42,165
2,0,5,12,0,5,1,0.56,0.49,0.3582,48,246
2,0,5,13,0,5,1,0.58,0.4,0.3284,71,253
2,0,5,14,0,5,1,0.6,0.4,0.4478,86,213
2,0,5,15,0,5,1,0.6,0.38,0.3881,89,260
2,0,5,16,0,5,1,0.6,0.4,0.2537,82,344
2,0,5,17,0,5,1,0.58,0.4,0.3582,83,553
2,0,5,18,0,5,1,0.54,0.52,0.3582,85,470
2,0,5,19,0,5,1,0.54,0.52,0.3582,39,292
2,0,5,20,0,5,1,0.52,0.48,0.1045,29,190
2,0,5,21,0,5,1,0.48,0.67,0.1343,22,152
2,0,5,22,0,5,1,0.46,0.72,0.2239,46,151
2,0,5,23,0,5,1,0.44,0.82,0.1343,27,120
2,0,5,0,0,6,0,0.42,0.82,0.1343,10,86
2,0,5,1,0,6,0,0.42,0.82,0.1045,8,58
2,0,5,2,0,6,0,0.42,0.82,0.0896,5,52
2,0,5,3,0,6,0,0.42,0.77,0.0896,9,18
2,0,5,4,0,6,0,0.4,0.82,0.1045,1,5
2,0,5,5,0,6,0,0.46,0.59,0.1343,4,7
2,0,5,6,0,6,0,0.42,0.77,0.0896,1,13
2,0,5,7,0,6,0,0.48,0.59,0,8,40
2,0,5,8,0,6,0,0.52,0.52,0.194,19,115
2,0,5,9,0,6,0,0.54,0.49,0.2836,54,218
2,0,5,10,0,6,0,0.56,0.49,0.2985,90,298
2,0,5,11,0,6,0,0.56,0.43,0,132,347
2,0,5,12,0,6,0,0.6,0.4,0.194,129,373
2,0,5,13,0,6,0,0.6,0.35,0.2836,196,436
2,0,5,14,0,6,0,0.6,0.35,0.1642,143,378
2,0,5,15,0,6,0,0.6,0.38,0.2537,148,378
2,0,5,16,0,6,0,0.6,0.38,0.194,119,342
2,0,5,17,0,6,0,0.58,0.4,0.2239,138,354
2,0,5,18,0,6,0,0.58,0.37,0.1642,114,289
2,0,5,19,0,6,0,0.56,0.43,0.194,88,267
2,0,5,20,0,6,0,0.56,0.43,0.1343,82,219
2,0,5,21,0,6,0,0.54,0.49,0.2239,58,182
2,0,5,22,0,6,0,0.54,0.49,0.194,26,120
2,0,5,23,0,6,0,0.5,0.59,0.1045,30,119
2,0,5,0,0,0,0,0.5,0.59,0.1045,22,100
2,0,5,1,0,0,0,0.52,0.55,0,8,64
2,0,5,2,0,0,0,0.48,0.63,0,17,59
2,0,5,3,0,0,0,0.46,0.72,0.0896,10,31
2,0,5,4,0,0,0,0.42,0.82,0,2,10
2,0,5,5,0,0,0,0.44,0.77,0,0,5
2,0,5,6,0,0,0,0.44,0.82,0,2,6
2,0,5,7,0,0,0,0.46,0.82,0,8,23
2,0,5,8,0,0,0,0.52,0.63,0.1343,28,86
2,0,5,9,0,0,0,0.56,0.52,0.2239,48,160
2,0,5,10,0,0,0,0.58,0.49,0.1343,91,244
2,0,5,11,0,0,0,0.58,0.49,0.0896,142,340
2,0,5,12,0,0,0,0.6,0.46,0.0896,139,382
2,0,5,13,0,0,0,0.6,0.49,0.1343,166,390
2,0,5,14,0,0,0,0.6,0.49,0,126,366
2,0,5,15,0,0,0,0.6,0.49,0,128,358
2,0,5,16,0,0,0,0.6,0.46,0.1045,122,385
2,0,5,17,0,0,0,0.58,0.49,0.2836,106,351
2,0,5,18,0,0,0,0.58,0.49,0,63,268
2,0,5,19,0,0,0,0.56,0.64,0,61,239
2,0,5,20,0,0,0,0.52,0.77,0.1343,42,174
2,0,5,21,0,0,0,0.52,0.77,0.0896,32,127
2,0,5,22,0,0,0,0.5,0.88,0.0896,29,115
2,0,5,23,0,0,0,0.46,0.88,0.0896,9,50
2,0,5,0,0,1,1,0.46,0.82,0.0896,31,53
2,0,5,1,0,1,1,0.44,0.88,0,25,33
2,0,5,2,0,1,1,0.44,0.94,0,6,8
2,0,5,3,0,1,1,0.46,0.82,0.0896,0,7
2,0,5,4,0,1,1,0.42,0.82,0.1642,0,4
2,0,5,5,0,1,1,0.42,0.77,0.1642,0,23
2,0,5,6,0,1,1,0.44,0.72,0.2537,2,89
2,0,5,7,0,1,1,0.48,0.63,0.2537,16,237
2,0,5,8,0,1,1,0.52,0.55,0.2239,23,374
2,0,5,9,0,1,1,0.54,0.56,0.1642,36,178
2,0,5,10,0,1,1,0.56,0.52,0.194,24,119
2,0,5,11,0,1,1,0.6,0.46,0.2239,26,125
2,0,5,12,0,1,1,0.6,0.43,0.194,35,195
2,0,5,13,0,1,1,0.62,0.38,0.2836,36,174
2,0,5,14,0,1,1,0.62,0.41,0.2239,44,162
2,0,5,15,0,1,1,0.62,0.41,0.2239,51,199
2,0,5,16,0,1,1,0.64,0.38,0.2239,49,304
2,0,5,17,0,1,1,0.62,0.38,0.2537,59,598
2,0,5,18,0,1,1,0.62,0.38,0.2985,66,524
2,0,5,19,0,1,1,0.58,0.43,0.194,45,384
2,0,5,20,0,1,1,0.54,0.49,0.194,25,239
2,0,5,21,0,1,1,0.52,0.59,0.1343,28,156
2,0,5,22,0,1,1,0.52,0.68,0.0896,21,116
2,0,5,23,0,1,1,0.5,0.68,0.0896,16,61
2,0,5,0,0,2,1,0.48,0.63,0,6,18
2,0,5,1,0,2,1,0.46,0.59,0.0896,3,15
2,0,5,2,0,2,1,0.44,0.58,0.1343,1,5
2,0,5,3,0,2,1,0.44,0.54,0.194,1,4
2,0,5,4,0,2,1,0.42,0.62,0.2537,0,2
2,0,5,5,0,2,1,0.4,0.66,0.2239,1,29
2,0,5,6,0,2,1,0.42,0.67,0.1343,9,112
2,0,5,7,0,2,1,0.44,0.62,0.1343,13,314
2,0,5,8,0,2,1,0.5,0.51,0.1045,28,425
2,0,5,9,0,2,1,0.52,0.48,0.1045,29,205
2,0,5,10,0,2,1,0.56,0.37,0.0896,27,127
2,0,5,11,0,2,1,0.56,0.43,0.1343,17,125
2,0,5,12,0,2,1,0.6,0.38,0,47,217
2,0,5,13,0,2,1,0.62,0.38,0.2537,50,202
2,0,5,14,0,2,1,0.62,0.33,0,42,176
2,0,5,15,0,2,1,0.64,0.33,0.0896,28,180
2,0,5,16,0,2,1,0.66,0.31,0.1045,56,327
2,0,5,17,0,2,1,0.64,0.33,0,79,611
2,0,5,18,0,2,1,0.64,0.29,0.1343,70,550
2,0,5,19,0,2,1,0.6,0.43,0.2239,69,434
2,0,5,20,0,2,1,0.54,0.6,0.1343,50,291
2,0,5,21,0,2,1,0.54,0.52,0,30,203
2,0,5,22,0,2,1,0.52,0.55,0.1045,29,150
2,0,5,23,0,2,1,0.52,0.59,0.1343,9,81
2,0,5,0,0,3,1,0.52,0.55,0.1343,8,38
2,0,5,1,0,3,1,0.5,0.59,0.1045,4,20
2,0,5,2,0,3,1,0.52,0.59,0,6,10
2,0,5,3,0,3,1,0.5,0.63,0.2239,0,3
2,0,5,4,0,3,1,0.48,0.88,0.1343,0,2
2,0,5,5,0,3,1,0.46,0.88,0.1343,0,20
2,0,5,6,0,3,1,0.46,0.82,0.1343,6,99
2,0,5,7,0,3,1,0.48,0.72,0.194,25,318
2,0,5,8,0,3,1,0.48,0.77,0.2537,21,442
2,0,5,9,0,3,1,0.52,0.72,0.1343,21,203
2,0,5,10,0,3,1,0.54,0.68,0.0896,30,154
2,0,5,11,0,3,1,0.56,0.64,0.0896,18,141
2,0,5,12,0,3,1,0.6,0.56,0,41,226
2,0,5,13,0,3,1,0.62,0.5,0,36,193
2,0,5,14,0,3,1,0.62,0.53,0.0896,36,177
2,0,5,15,0,3,1,0.64,0.41,0,48,179
2,0,5,16,0,3,1,0.66,0.39,0,49,289
2,0,5,17,0,3,1,0.64,0.47,0.1045,17,259
2,0,5,18,0,3,1,0.62,0.5,0.2985,40,274
2,0,5,19,0,3,1,0.56,0.52,0.1343,60,401
2,0,5,20,0,3,1,0.54,0.64,0.1343,28,273
2,0,5,21,0,3,1,0.54,0.6,0,32,234
2,0,5,22,0,3,1,0.5,0.72,0.2537,12,146
2,0,5,23,0,3,1,0.46,0.88,0.2537,12,81
2,0,5,0,0,4,1,0.46,0.88,0.2239,5,44
2,0,5,1,0,4,1,0.46,0.88,0.2239,1,17
2,0,5,2,0,4,1,0.44,0.94,0.194,1,15
2,0,5,3,0,4,1,0.44,0.88,0.1343,0,5
2,0,5,4,0,4,1,0.42,0.94,0,1,6
2,0,5,5,0,4,1,0.42,0.94,0.1343,2,29
2,0,5,6,0,4,1,0.44,0.88,0,9,112
2,0,5,7,0,4,1,0.46,0.88,0.1343,14,297
2,0,5,8,0,4,1,0.48,0.82,0.194,27,421
2,0,5,9,0,4,1,0.5,0.77,0.2836,21,212
2,0,5,10,0,4,1,0.54,0.68,0.2239,28,147
2,0,5,11,0,4,1,0.58,0.6,0.2239,43,179
2,0,5,12,0,4,1,0.58,0.6,0.2239,43,207
2,0,5,13,0,4,1,0.62,0.57,0.2985,48,218
2,0,5,14,0,4,1,0.62,0.61,0.2239,43,191
2,0,5,15,0,4,1,0.64,0.53,0.2537,54,217
2,0,5,16,0,4,1,0.64,0.57,0.2537,50,288
2,0,5,17,0,4,1,0.64,0.57,0.194,54,594
2,0,5,18,0,4,1,0.62,0.69,0.2239,64,527
2,0,5,19,0,4,1,0.6,0.64,0.194,59,364
2,0,5,20,0,4,1,0.6,0.64,0.194,56,276
2,0,5,21,0,4,1,0.56,0.83,0.1343,31,223
2,0,5,22,0,4,1,0.54,0.83,0.194,25,172
2,0,5,23,0,4,1,0.54,0.77,0.194,16,103
2,0,5,0,0,5,1,0.52,0.83,0.1642,6,52
2,0,5,1,0,5,1,0.52,0.83,0.1642,5,20
2,0,5,2,0,5,1,0.5,0.88,0.1343,3,11
2,0,5,3,0,5,1,0.5,0.88,0.1343,2,4
2,0,5,4,0,5,1,0.5,0.88,0.1642,2,5
2,0,5,5,0,5,1,0.5,0.88,0.194,1,25
2,0,5,6,0,5,1,0.5,0.88,0.1343,6,82
2,0,5,7,0,5,1,0.5,0.88,0.1642,16,157
2,0,5,8,0,5,1,0.5,0.88,0.194,26,387
2,0,5,9,0,5,1,0.5,0.88,0.194,18,233
2,0,5,10,0,5,1,0.52,0.83,0.1343,31,130
2,0,5,11,0,5,1,0.52,0.83,0.1642,56,146
2,0,5,12,0,5,1,0.52,0.88,0.194,53,223
2,0,5,13,0,5,1,0.52,0.88,0.3881,69,226
2,0,5,14,0,5,1,0.52,0.87,0.2836,70,190
2,0,5,15,0,5,1,0.52,0.88,0.1642,56,198
2,0,5,16,0,5,1,0.52,0.88,0.1343,44,300
2,0,5,17,0,5,1,0.52,0.88,0.1642,62,491
2,0,5,18,0,5,1,0.52,0.88,0.1642,39,398
2,0,5,19,0,5,1,0.52,0.83,0.194,25,270
2,0,5,20,0,5,1,0.52,0.83,0.1343,22,152
2,0,5,21,0,5,1,0.52,0.84,0.1642,24,154
2,0,5,22,0,5,1,0.52,0.83,0.2239,25,132
2,0,5,23,0,5,1,0.5,0.88,0.1642,31,119
2,0,5,0,0,6,0,0.5,0.88,0.1343,24,102
2,0,5,1,0,6,0,0.5,0.88,0.1343,18,82
2,0,5,2,0,6,0,0.5,0.88,0.1343,15,52
2,0,5,3,0,6,0,0.5,0.88,0.1343,5,35
2,0,5,4,0,6,0,0.5,0.82,0.1642,1,5
2,0,5,5,0,6,0,0.5,0.82,0.1045,7,14
2,0,5,6,0,6,0,0.5,0.88,0.1045,2,11
2,0,5,7,0,6,0,0.48,1,0,4,32
2,0,5,8,0,6,0,0.5,0.94,0,16,88
2,0,5,9,0,6,0,0.52,0.94,0.0896,14,100
2,0,5,10,0,6,0,0.52,0.94,0.1642,34,167
2,0,5,11,0,6,0,0.52,0.94,0.1343,72,279
2,0,5,12,0,6,0,0.52,1,0.0896,75,279
2,0,5,13,0,6,0,0.52,1,0.0896,68,248
2,0,5,14,0,6,0,0.54,0.94,0.1343,57,216
2,0,5,15,0,6,0,0.54,0.94,0.1642,73,294
2,0,5,16,0,6,0,0.54,0.94,0.194,107,295
2,0,5,17,0,6,0,0.56,0.88,0.194,78,272
2,0,5,18,0,6,0,0.56,0.88,0.2239,88,304
2,0,5,19,0,6,0,0.54,0.94,0.1343,69,248
2,0,5,20,0,6,0,0.54,0.94,0.1343,42,157
2,0,5,21,0,6,0,0.54,0.94,0.2239,15,59
2,0,5,22,0,6,0,0.54,0.94,0.1642,7,26
2,0,5,23,0,6,0,0.52,1,0.194,11,44
2,0,5,0,0,0,0,0.52,1,0,5,39
2,0,5,1,0,0,0,0.52,1,0.1045,4,47
2,0,5,2,0,0,0,0.52,1,0.1343,13,50
2,0,5,3,0,0,0,0.52,1,0,11,32
2,0,5,4,0,0,0,0.52,1,0,5,13
2,0,5,5,0,0,0,0.52,1,0.1045,3,14
2,0,5,6,0,0,0,0.52,1,0.1343,3,17
2,0,5,7,0,0,0,0.52,1,0.1343,4,42
2,0,5,8,0,0,0,0.54,0.94,0.1343,24,70
2,0,5,9,0,0,0,0.58,0.83,0.2537,36,134
2,0,5,10,0,0,0,0.58,0.83,0.2239,73,226
2,0,5,11,0,0,0,0.6,0.78,0.2239,120,322
2,0,5,12,0,0,0,0.62,0.73,0.2985,120,367
2,0,5,13,0,0,0,0.62,0.73,0.2836,195,456
2,0,5,14,0,0,0,0.64,0.73,0.194,183,437
2,0,5,15,0,0,0,0.66,0.69,0.2537,206,459
2,0,5,16,0,0,0,0.64,0.69,0.2537,158,440
2,0,5,17,0,0,0,0.56,0.78,0.3582,137,392
2,0,5,18,0,0,0,0.56,0.78,0.2537,60,237
2,0,5,19,0,0,0,0.56,0.83,0.1045,78,231
2,0,5,20,0,0,0,0.54,0.88,0,53,191
2,0,5,21,0,0,0,0.54,0.88,0,44,151
2,0,5,22,0,0,0,0.56,0.83,0,29,117
2,0,5,23,0,0,0,0.54,0.88,0.2239,18,69
2,0,5,0,0,1,1,0.52,0.94,0.1045,17,38
2,0,5,1,0,1,1,0.52,0.94,0.1343,6,14
2,0,5,2,0,1,1,0.5,1,0.0896,4,13
2,0,5,3,0,1,1,0.5,0.94,0.1642,1,4
2,0,5,4,0,1,1,0.5,1,0.1343,1,6
2,0,5,5,0,1,1,0.5,0.93,0.194,1,21
2,0,5,6,0,1,1,0.52,0.88,0.1642,11,104
2,0,5,7,0,1,1,0.52,0.83,0.2836,27,272
2,0,5,8,0,1,1,0.56,0.73,0.2985,28,394
2,0,5,9,0,1,1,0.6,0.69,0.194,38,194
2,0,5,10,0,1,1,0.62,0.65,0.0896,37,112
2,0,5,11,0,1,1,0.64,0.57,0,56,185
2,0,5,12,0,1,1,0.66,0.54,0.0896,72,209
2,0,5,13,0,1,1,0.68,0.51,0,61,214
2,0,5,14,0,1,1,0.68,0.51,0,76,193
2,0,5,15,0,1,1,0.72,0.51,0,55,165
2,0,5,16,0,1,1,0.6,0.78,0.2537,45,226
2,0,5,17,0,1,1,0.58,0.88,0.2239,47,274
2,0,5,18,0,1,1,0.58,0.83,0.194,55,453
2,0,5,19,0,1,1,0.58,0.83,0.2537,36,308
2,0,5,20,0,1,1,0.58,0.83,0,31,198
2,0,5,21,0,1,1,0.58,0.83,0,28,177
2,0,5,22,0,1,1,0.56,0.88,0.0896,22,127
2,0,5,23,0,1,1,0.56,0.88,0.0896,18,57
2,0,5,0,0,2,1,0.56,0.88,0,13,31
2,0,5,1,0,2,1,0.56,0.88,0,7,13
2,0,5,2,0,2,1,0.56,0.88,0,4,8
2,0,5,3,0,2,1,0.54,0.94,0.2537,1,4
2,0,5,4,0,2,1,0.54,0.94,0.2537,2,4
2,0,5,5,0,2,1,0.52,0.94,0.2537,0,22
2,0,5,6,0,2,1,0.52,0.94,0.2537,0,49
2,0,5,7,0,2,1,0.52,0.94,0.2537,13,151
2,0,5,8,0,2,1,0.52,0.94,0.2985,22,347
2,0,5,9,0,2,1,0.54,0.88,0.2537,17,207
2,0,5,10,0,2,1,0.54,0.88,0.2537,31,104
2,0,5,11,0,2,1,0.56,0.83,0.4179,26,130
2,0,5,12,0,2,1,0.56,0.83,0.4179,38,153
2,0,5,13,0,2,1,0.56,0.88,0.3284,31,172
2,0,5,14,0,2,1,0.62,0.73,0.4627,61,184
2,0,5,15,0,2,1,0.62,0.69,0.4478,79,210
2,0,5,16,0,2,1,0.62,0.61,0.3284,73,290
2,0,5,17,0,2,1,0.62,0.65,0.4179,83,604
2,0,5,18,0,2,1,0.6,0.69,0.2985,54,480
2,0,5,19,0,2,1,0.6,0.69,0.2537,51,349
2,0,5,20,0,2,1,0.58,0.83,0.4179,30,283
2,0,5,21,0,2,1,0.54,0.88,0.2537,23,174
2,0,5,22,0,2,1,0.54,0.88,0.2836,12,98
2,0,5,23,0,2,1,0.54,0.88,0.2537,7,56
2,0,5,0,0,3,1,0.54,0.88,0.2239,8,23
2,0,5,1,0,3,1,0.54,0.88,0.2537,3,12
2,0,5,2,0,3,1,0.52,0.94,0.2239,1,6
2,0,5,3,0,3,1,0.52,0.94,0.2985,6,9
2,0,5,4,0,3,1,0.52,0.94,0.2985,1,3
2,0,5,5,0,3,1,0.52,1,0.2239,0,9
2,0,5,6,0,3,1,0.52,1,0.1343,2,101
2,0,5,7,0,3,1,0.54,0.88,0.194,14,274
2,0,5,8,0,3,1,0.56,0.88,0.2836,25,453
2,0,5,9,0,3,1,0.56,0.83,0.2537,26,202
2,0,5,10,0,3,1,0.54,0.88,0.2836,33,106
2,0,5,11,0,3,1,0.54,0.94,0.0896,6,23
2,0,5,12,0,3,1,0.56,0.94,0.2985,12,54
2,0,5,13,0,3,1,0.56,0.83,0.3284,30,122
2,0,5,14,0,3,1,0.58,0.78,0.2836,44,138
2,0,5,15,0,3,1,0.6,0.78,0.2537,34,167
2,0,5,16,0,3,1,0.6,0.73,0.194,53,294
2,0,5,17,0,3,1,0.6,0.69,0.1343,78,565
2,0,5,18,0,3,1,0.6,0.73,0.2239,58,489
2,0,5,19,0,3,1,0.56,0.88,0.1343,43,331
2,0,5,20,0,3,1,0.56,0.88,0.1343,24,213
2,0,5,21,0,3,1,0.52,0.88,0,11,85
2,0,5,22,0,3,1,0.52,0.83,0,14,117
2,0,5,23,0,3,1,0.52,0.94,0.0896,10,59
2,0,5,0,0,4,1,0.52,0.94,0.1045,6,29
2,0,5,1,0,4,1,0.5,0.94,0,2,6
2,0,5,2,0,4,1,0.5,0.94,0,3,15
2,0,5,3,0,4,1,0.48,1,0,1,4
2,0,5,4,0,4,1,0.48,0.94,0,2,5
2,0,5,5,0,4,1,0.48,0.94,0,2,26
2,0,5,6,0,4,1,0.5,0.94,0,17,103
2,0,5,7,0,4,1,0.5,1,0,18,257
2,0,5,8,0,4,1,0.52,0.88,0,34,487
2,0,5,9,0,4,1,0.54,0.88,0.0896,40,216
2,0,5,10,0,4,1,0.54,0.83,0,35,130
2,0,5,11,0,4,1,0.54,0.88,0.1642,53,164
2,0,5,12,0,4,1,0.58,0.78,0.1045,38,168
